SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Slope,Leaf.Area,LCC,LPC,t.b2,Ktwig,Huber.Value,X.Lum,VD,Estem,Branching.Distance,Stem.Wood.Density,LMA,LNC,d15N,Ks,X.Sapwood,d13C,Soil.Fertility,Light,Temperature,pH
J1CAC22,Research Center,0.5100815500000001,0.5539648453381621,CAC,192,19,25,2.07,4,2.5,318.6987438,2.6,0.588084561,51.02435,-0.7840469491226385,464.5518182,47.67018742,11.88809947,0.022305858,1462.722827,0.084421155,0.099414872,11810.62239,1297.8505039844617,-8.667867275464976,0.12341427262047223,0.2789445778530406,0.05401644778433764,-0.17152109552559858,56.953477037953824,-0.30026449671416056,0.7483032172436821,0.6650957350771199,0.1453474260715078,0.25013744885868266,0.8190593863239731
J1COA11,Research Center,0.21658944799999996,0.2030547391474034,COA,199,17,10,4,1.77,1.02,243,1.9,NA,68.4545,0.1919504067894626,20.58982456,44.2194,8.184482333,0.023079763,879.223257,0.010013636,0.1344064,6630.802904,-2362.9698809541464,-9.426611668707757,-0.05090959268742509,-20.76551404671056,-0.6952249592720794,-0.5404650568583539,-43.286783500379336,0.11087720127146812,-0.11815005145224569,-0.4726616270381495,1.0392442303166307,0.010864729919145832,1.1934230166074977
J1COA12,Research Center,0.907670796,0.27160186043310874,COA,199,18,10,4,1.77,1.02,313,2.3,0.587057011,65.835,-0.4240500294532101,13.91617647,45.2346,8.535640459,0.015776621,1514.469355,0.003667741,0.156078794,9744.6645810000009,-2333.602556954146,-10.858429848707758,0.005197799312574828,-8.628540886710555,-1.137324959272079,-2.8369929678583534,-8.960023070379329,0.12663546327146805,0.9096016385477531,0.891037986101312,0.3491781052981372,0.10153848759017935,0.7211820979597064
J1FAG2,Research Center,0.2910129519999998,0.0625305421204603,FAG,173,46,25,4.75,1.5,1.5,434.4131313,3.5,0.563799169,NA,-0.8303348494616937,66.65625,47.6019,13.5843369,0.025500693,782.0403318,0.00531436,0.142547004,5767.271896,-1296.5805531821748,7.446993039051141,0.11112897788476499,-7.269250419760061,-0.5866854473482445,1.1891664568061657,-77.8023331951419,0.13027661246770453,0.09501669941835043,0.698972799143156,-0.3229656864373405,-0.3350979320323253,0.5677375741966952
J1FRA1,Research Center,0.7002537779999999,0.3638951048651476,FRA,173,25,30,2.46,2.38,2.59,507.0350255,2.9,0.493975904,NA,0.19011327651472412,290.04125,46.1288,19.05024048,0.02448553,1661.039622,0.133988359,0.183497582,53001.65024,9358.265200817825,35.11365970905114,0.198085092884765,-2.0987500497600617,0.012414552651755915,-3.240593431193835,416.626057424858,-0.5518981555322955,0.050130839418353154,0.6822836470655091,-0.3368221576082347,-0.2675858936656724,1.2744664508391195
J1POB1,Research Center,0.7007034360000001,0.5920169659846328,POB,192,11,25,1.27,1.77,2.63,471.0709577,2.5,0.52865119,50.773375,-0.2677027430260868,7.992241379,42.08958313,11.59385484,0.036673891,780.5453365,0.004776268,0.148999373,5066.502904,-318.1969980155387,-16.734533942464978,-0.1436445503795278,22.09589808785304,-0.45698355221566206,1.5729791844744014,-58.94209031204619,0.1623687702858394,0.9082801772436837,0.924866438632136,-0.11245640614894689,-0.30104034795068496,1.2153122358227306
J1POB13,Research Center,0.491032362,0.29903690343828715,POB,199,14,25,1.27,1.77,2.63,398,3,NA,76.181,0.05519231102267595,30.05777778,49.2682,9.312823715,0.022415287,983.0890366,0.006433082,0.149143528,4933.948588,-2911.7088699541464,-4.6084298487077575,-0.014730362687425088,56.32626981328945,-0.6533249592720793,1.2077911491416464,-40.19096700037934,0.15821229727146804,0.39458340854775403,1.2085197779173305,-0.19399591891036014,-0.5878327860499148,1.1173789437659738
J1POB15,Research Center,0.534925316,0.13645135105422662,POB,218,22,25,1.27,1.77,2.63,452,3.1,0.636438582,71.16105,-0.8499982486348656,26.03875,48.9374,10.97340155,0.023454413,631.2750061,0.005605364,0.116326819,4222.471649,-95.54123478751006,7.210043166776123,-0.030138803951717842,33.03387730090254,-0.6653230641394975,-3.6834001391901183,-34.7393830372836,0.08105289408960306,-0.08277209362691411,1.39164160075195,0.07075885484322028,-0.8332150480255128,-0.46994851239929414
J1POB16,Research Center,1.571485326,0.6432891641983945,POB,218,15,25,1.27,1.77,2.63,408,2.6,0.632508834,66.95045,-0.3630354631039607,19.8364,49.3372,8.264743721,0.031315061,1345.355799,0.006857787,0.18522697,6789.872656,-737.6471917875099,-19.789956833223876,-0.060868828951717836,21.065918890902548,-0.47152306413949724,-2.915673240190118,3.8308568427164005,0.08450169008960298,-0.8778236636269159,1.1740507845561194,-0.04601246560349035,-0.8895603836343161,-0.16936030397166674
J1POB2,Research Center,0.6583276600000001,0.18595023927425672,POB,197,21,25,1.27,1.77,2.63,285.448383,2.8,0.511904762,45.46793333,-0.24026957150454858,12.9384127,48.1824,13.29468931,0.031532264,1152.374558,0.008357949,0.142503455,6395.892001,-1407.951352971687,-14.804632749495534,-0.09877167802802587,28.584919974593323,-0.6929988429702459,-2.9341094041918523,-31.58659583228415,0.13429070113271707,-0.1735005575391241,0.8217127439525658,-0.03246067727523799,-0.35710463571990064,1.2237463224704
J1POD1,Research Center,1.0184450420000002,0.24719795848208637,POD,199,21,30,1.7,1.57,3.03,465.5494757,3.8,0.550714998,53.36845,0.18040534481524365,32.3448,46.6612,12.88935929,0.015461345,1933.742588,0.009704736,0.1429185,8042.349382,-1355.635096954146,4.3915701512922425,-0.07174708368742509,39.67989430328944,-0.5338249592720794,-0.9515392088583539,19.990133179620667,0.07988746927146813,1.4805325785477532,1.2421387056597397,-0.15663754799628912,-0.2401579637838656,1.40575190897208
J1POD10,Research Center,0.9372858039999997,0.22938322493063254,POD,197,21,30,1.7,1.57,3.03,280,2,0.465506526,51.72813333,1.0256912752075422,20.88414634,47.1025,13.36575502,0.030308981,1791.634528,0.006847692,0.150492455,7907.096342,-3381.7033715716875,13.165064216504469,-0.05478377202802586,55.14032531459333,0.10600115702975405,-2.9921650151918517,7.320395167715858,0.10242435013271707,3.816192352460878,1.2171868881607568,-1.1828376007419363,-2.2407345859634953,2.1314511825329885
J1POD14,Research Center,1.3573804380000003,0.24337014934525758,POD,218,21,30,1.7,1.57,3.03,346,2.2,0.38041958,0,0.31736849960942864,19.89454545,46.17,15.68658836,0.02425412,788.7952854,0.001800862,0.11596443,5162.650056,-1947.33855678751,71.21004316677612,-0.04632208195171792,25.271850560902546,-0.38492306413949723,-2.3932670441901176,-26.236188307283605,0.08245866208960298,1.7777561663730848,1.2693831199466887,0.23386198426828922,-0.22735534836402943,0.8915168810589269
J1POD2,Research Center,0.8193420119999999,0.3214244777867467,POD,199,20,30,1.7,1.57,3.03,336.3540279,2.8,0.487831858,58.343,0.33254322673406045,13.87757576,46.3526,12.60556905,0.020901199,3074.943533,0.005892456,0.205338579,11167.81328,-2087.2331939541464,-5.3584298487077575,-0.08664657668742513,36.84546724328944,-0.4359249592720793,-2.8768247398583537,91.39592857962066,0.05699615027146804,0.623092088547755,1.2738840618358738,-0.2294660484449045,-0.4014405148278559,1.7203503916226812
J1POG11,Research Center,1.324513016,0.44478123816614984,POG,199,14,20,1.21,2.5,2,616,4.1,NA,67.8555,-1.4313106969140046,28.1125,48.4728,10.06310977,0.01930101,1540.75309,0.014680419,0.13688494,11614.51083,2148.237174045854,-10.775096518707757,-0.09785784668742513,33.93375399328945,-0.4421249592720795,-2.4884819388583534,-0.6789855703793322,0.058502125271468086,0.2886244685477533,1.0765467484568993,-0.25160134521088656,-0.6719538635780903,1.8670044502979015
J1POG14,Research Center,3.83328288,1.769058986528995,POG,197,14,20,1.21,2.5,2,367,2.9,0.642344045,75.5945,-0.00596125003658006,21.24413043,47.7055,11.7234817,0.019115964,1726.649893,0.011730644,0.167539293,6227.885839,-2960.268466871687,-10.668269113495533,-0.12698490702802587,44.77517052459333,-0.5745988429702461,-1.1251055741918525,9.311014167715854,0.05387961813271709,1.4093546624608748,0.9356802130157478,-0.8205718287527266,-1.532505520098196,1.202966277838922
J1POG2,Research Center,0.27122744,0.2436696646397767,POG,192,15,20,1.21,2.5,2,421.6059187,2.1,0.701393287,82.0575,0.12720382652220052,27.46714286,51.7035,13.81525241,0.014571361,1840.051809,0.012727455,0.181612037,9301.074521,-406.34521301553843,-10.567867275464977,-0.22399193437952777,18.131061707853046,0.38741644778433776,0.3557807884744013,23.541776137953814,-0.021163229714160518,0.4000296672436838,0.99153849821185,0.02530267611600056,-0.36498184032341846,0.5660584985245259
J1POT2,Research Center,0.6197682140000002,1.2401605827700894,POT,197,10,25,1.21,1.77,1.77,321.6440332,2.2,0.500125408,53.0256,-4.9465224929581995,15.18543478,48.9116,13.0736773,0.027726397,1177.247692,0.008402606,0.175678556,4901.783698,-1506.6603799716868,-17.986450931495533,-0.16380511702802592,12.61332633459333,-0.1623988429702457,-0.6749381281918525,-27.72535878228415,0.100428749132717,-0.9311106575391249,1.0677725992835645,-0.17114897548614522,0.012503064380029474,1.1284634502117779
J1PRP1,Research Center,0.3652358299999996,0.1281927208199454,PRP,192,19,12,NA,NA,NA,433.1430352,3.5,0.66919366,51.5365,-0.19924083732764944,8.276956522,45.78594874,14.19160304,0.028059666,1691.143296,0.006338504,0.169536181,6389.722334,-2200.809555015539,-15.95022021646498,-0.026789697379527834,8.62937701785304,-0.5294835522156623,-1.0451439895255985,-10.231538732046179,0.17277308928583945,0.6538017172436823,0.7736081896521295,0.04611674817444377,-0.03873178900230674,0.8872417230987835
J1QUR1,Research Center,0.45407747600000015,0.5448048880804468,QUR,173,15,25,2.75,2.88,1.12,337.3979521,2.4,0.630819019,NA,-2.6805710480846883,77.12272727,46.7179,12.04504529,0.043915468,412.5625771,0.083224737,0.092743529,29172.97652,-184.0333151821747,15.113659709051142,0.15067464988476492,15.762162890239939,-0.6672854473482445,-1.6103852061938342,51.55847882485807,-0.5892018535322955,0.53904890941835,0.6316214701483249,-0.41414089081618083,-0.2575609507684793,1.2799488666128598
J20BEPA17,Verger Abandonn<e9>,0.7715870939999998,0.24494213196157416,BEPA,210,16,25,1.54,2.02,1.25,492,3.8,0.508496732,55.90596667,-1.6001715430782593,21.37956522,49.6567,12.06708217,0.011304924,1033.811891,0.005513593,0.081304869,9202.028687,646.5383321423271,-18.38225506837498,-0.08176685931412092,-15.962032163881922,-0.05541859893216328,0.56898595547588815,-25.947638284902855,0.16195165953459886,-2.5742807179744194,-0.4036843520704205,1.247131010417398,0.15706467400763718,0.08677712901111476
J20BEPA18,Verger Abandonn<e9>,2.599095404,2.418699818161614,BEPA,210,13,25,1.54,2.02,1.25,526,3.8,0.516434893,0,-1.3604627138878642,42.44,49.4409,19.48451254,0.029768809,918.3922244,0.002557551,0.151093007,2666.908382,1939.8760711423276,72.97068610762501,-0.09182577931412095,10.088050146118086,0.38438140106783675,2.500115790475888,-31.516544894902854,0.1544025625345988,1.2629077020255777,-0.5141643738680325,1.1673724534592735,-0.4372170829658245,0.6925597539891577
J20BEPA19,Verger Abandonn<e9>,2.88182975,1.9394174981214487,BEPA,210,14,25,1.54,2.02,1.25,420,3,0.538831615,36.92205,0.1736117400791441,34.55758621,46.3433,12.13441019,0.024127746,2718.954476,0.006869276,0.165136177,11389.13986,-1356.4270608576721,7.720686107625016,-0.07566194031412093,15.681824006118088,-0.4882185989321635,2.685876257475888,62.44447234509713,0.14936923253459886,0.02863554202557801,0.3834814099717371,0.838463273573006,-0.3248626444176751,0.14937149504156047
J20BEPO18,Verger Abandonn<e9>,0.059870045999999996,2.624196643021561,BEPO,210,11,15,1.5,2.34,1,348,2.2,NA,46.7733,-1.1417109708789168,16.08681818,46.6466,22.22734398,0.01843422,1089.469844,0.0029151,0.101975805,9801.15725,-1608.2646088576726,16.970686107625017,-0.07779775331412092,-4.816325903881918,0.29728140106783635,2.032355463475888,-21.89138359490285,0.1412200275345988,-0.6648851179744227,-0.513650666280138,1.2345137977050762,-0.24560883438820624,0.6491608172070487
J20CAC20,Verger Abandonn<e9>,1.6290694540000001,1.0272870161107654,CAC,210,23,25,2.07,4,2.5,462,3.2,NA,35.104,0.4997772770930863,424.4933333,46.4254,15.01163424,0.038835198,1192.705551,0.038037973,0.0720003,39853.64909,3038.8610781423267,32.97068610762502,0.20463073968587903,-11.915337923881921,-0.4952185989321634,1.462863843475888,121.22746914509713,-0.5258702384654013,-0.006596537974422098,-1.5301816832371784,1.359321750947117,-1.2942071689498067,0.15459022973373357
J20CAC21,Verger Abandonn<e9>,2.422044746,0.2626992199418949,CAC,210,21,25,2.07,4,2.5,510,4.3,NA,58.9522,-1.9509459043167094,216.57875,46.9936,12.33492812,0.050393996,1369.083322,0.021714811,0.042821486,36882.33308,-169.5182028576725,27.970686107625017,0.16001168568587903,-7.267973573881918,0.5899814010678367,1.673251912475888,53.51832684509714,-0.3032561984654012,-1.620921107974423,0.3901572870722694,0.8380391245399987,0.04252370749808555,-0.5619474350614009
J20COA8,Verger Abandonn<e9>,0.8853725959999998,0.7321053879478939,COA,210,13,10,4,1.77,1.02,342,2.6,NA,50.8161,-1.5556127834317233,22.54878049,46.1178,9.821330489,0.019677979,486.7587041,0.010117802,0.090693686,5932.15068,-689.4335828576725,-16.229313892374982,-0.053166440314120926,-22.820127033881914,-0.42051859893216365,1.6827163764758881,-50.80801324490286,0.047943772534598784,-0.5496916379744242,-0.650628051320404,1.408671323700296,0.02691995067724247,0.5665318346169279
J20COA9,Verger Abandonn<e9>,1.7109819659999999,0.36469126964405674,COA,210,13,10,4,1.77,1.02,366,3.1,NA,67.669,-2.2801884844862066,21.13294118,46.3169,12.84038678,0.024719281,502.5274489,0.004790149,0.085728315,4841.936519,-2243.960925257673,-16.60074246237498,0.004944213685879113,-19.98393833388192,-0.3791185989321633,0.9807670284758879,-51.610901764902856,0.10283049753459882,0.02815726202557862,-0.33929215504506616,1.1958003957970356,-0.032504668498309006,0.21970654314217386
J20POT22,Verger Abandonn<e9>,5.643265386,3.306605193431115,POT,210,14,25,1.21,1.77,1.77,832,4.6,0.529814272,0,-0.2747914274065211,32.57454545,51.1322,12.92897475,0.023881955,906.4968488,0.004842902,0.121027965,6871.111046,5464.773435142327,23.970686107625017,-0.15781588231412091,32.65563383611808,0.20578140106783638,2.1264309624758884,-29.970881624902855,0.11110393653459881,-0.22665909797442088,0.3618756567045225,0.8228865897733157,-0.13314623997528974,-0.005508089288147416
J20PRS14,Verger Abandonn<e9>,0.8710478759999998,0.2886842233013595,PRS,210,14,22,2.46,3.02,1.06,368,3.8,0.609445548,59.61093333,-0.2598809754906719,24.10055556,47.148,12.84184617,0.036213921,657.3287988,0.003615017,0.09939765,5747.229901,104.0129911423272,-13.529313892374986,0.12135853068587904,-19.39844677388192,0.45048140106783635,0.18930796347588777,-44.839847924902855,0.14879735253459878,-2.0159249979744214,0.5166095275536606,0.4832272832564128,-0.20561504802858543,-0.6412273085920825
J20PRS16,Verger Abandonn<e9>,1.4691109440000005,0.16268703512841518,PRS,210,23,22,2.46,3.02,1.06,614,3.8,0.629934211,68.9645,-1.7471859567875023,33.46833333,47.8306,19.84125003,0.022268215,682.2320519,0.008917571,0.107712471,5630.143242,1994.3814401423272,-0.2793138923749845,0.0639143656858791,-17.330152123881923,0.2982814010678367,-0.06690533852411218,-42.92375752490286,0.13204739453459888,-0.8014726379744218,-0.3740401462367198,1.4784280272602763,0.04611123581029537,0.0011176584819847235
J20PRS17,Verger Abandonn<e9>,0.121533728,0.089037778567232,PRS,210,25,22,2.46,3.02,1.06,247,1.7,0.477946768,59.45814,-0.5579565087991758,16.96275,47.6159,24.40064529,0.021585226,667.2351668,0.006020633,0.115274668,5229.843498,-1854.6865748576724,-17.875467738374983,0.1643086756858791,-15.798800853881922,0.41068140106783674,1.0200685664758882,-44.41918501490286,0.15148530853459882,1.4560194220255787,-0.19685521364292188,1.2824353002418016,-0.33543041320847655,-0.5600184196420877
J21ACP17,Chemin Rouge,0.9078989360000002,0.15357445914521115,ACP,193,24,10,3.56,2,1,302,1.8,0.575680704,36.327,0.7227288186125619,77.5775,42.6539,17.66090985,0.016402415,341.0004112,0.01006724,0.07267316,5204.620027,-3267.2295069067686,-4.287947643071088,-0.04430205870922746,-24.778698972798903,-0.28984661036657916,-0.8790491598588492,-77.40759623609377,-0.015483472144785081,-0.9098684697128762,0.16205280270301378,-1.1566332734452838,1.5795658337476575,-1.481643942615053
J21ACR16,Chemin Rouge,1.8740892860000002,0.23022242390228653,ACR,193,28,25,3.44,1.84,3.08,389,3.1,0.529792148,56.3865,0.3543853904018739,50.02222222,48.4057,14.92108417,0.032000628,701.4357689,0.007324451,0.117003786,6842.137998,-2987.1107820067687,-6.037947643071088,-0.013046128709227413,3.8517876272010922,-0.16034661036657902,-0.6236376208588494,-56.97309165609378,0.050672233855214896,-1.4873826597128785,-0.053157000281488544,-1.2062776343756894,2.6331170606407794,-0.4953050425062512
J21ACSP13,Chemin Rouge,0.6884505740000002,0.26813670608729134,ACSP,193,14,5,3.31,2,2,392,3,NA,47.147625,0.7676096588120914,51.21214286,48.9201,15.54707917,0.03085695,326.0244037,0.010591826,0.063446797,5180.853558,-2934.3711850067684,-4.487947643071087,-0.09449844570922741,-7.583038292798902,0.18815338963342101,-1.4087702668588493,-81.08754943609377,0.08989666985521494,1.0389807102871236,0.05191059804504858,-1.1704174011216526,2.1984511679670447,-1.0895748944759922
J21ACSP15,Chemin Rouge,0.277920928,0.20738483660910215,ACSP,193,13,5,3.31,2,2,710,4.6,0.42578125,47.83856,0.26582928200727074,33.12785714,46.2916,17.97811543,0.021970102,555.4134966,0.010754376,0.085891633,6609.135124,2475.7617139932318,-6.7165190730710895,-0.11270450670922741,-19.811299152798902,-0.4434466103665791,0.06572814814115069,-63.23664610609378,-0.010670310144785044,-0.21165755971287603,-0.7440941048205131,-1.3733364829468082,2.2781314583102388,-0.9566466091103198
J21BEA16,Chemin Rouge,1.094326676,0.3632397251506753,BEA,193,14,25,3.17,3,2,286,2,0.438391442,48.23,0.9856148065736529,14.84076923,45.7506,12.54695241,0.023668392,951.4920284,0.002606953,0.09010657,9284.666293,-3502.9880458067687,-12.287947643071089,-0.053337740709227394,-19.639388432798903,0.26955338963342096,-1.3659614008588492,-50.91482766609378,0.20738537385521494,-1.9488876297128785,-0.060722314356495784,-1.1308953365589036,2.0559109015758277,-0.7788521727286654
J21BEA18,Chemin Rouge,1.526089814,0.37945855082739344,BEA,193,15,25,3.17,3,2,415,2.7,NA,48.9824375,0.0264625464460079,24.3144,47.74446056,20.93278104,0.020400904,1121.785322,0.006487048,0.09662428,7729.291259,-2705.0435810067684,-15.598292471071092,-0.02092566170922741,-24.130694862798904,0.484053389633421,0.4942501341411507,-41.91982088609378,0.204818674855215,-2.0765788297128798,-0.7017277570527084,-1.391027428686594,1.6752553990699772,-1.3421215058176428
J21ULA19,Chemin Rouge,1.1832786739999999,0.24894973123525338,ULA,193,18,35,3.14,2.92,2.46,368,3.1,0.509848485,83.754075,-1.5704750058213235,12.26818182,42.6118,21.85941196,0.026179025,492.0777931,0.068938547,0.27586002,14542.43024,-3128.7887770067687,-15.057178412071089,0.051791164290772546,-23.380314882798903,0.6945533896334211,2.1482779171411504,305.0946482439062,-0.711660047144785,-2.1151099397128807,-0.4613091030716399,-0.8493834840143811,3.1755062159308616,-0.4181626133255463
J23POG15,Quarry's Orchard,2.010671802,9.241531601854442,POG,186,10,20,1.21,2.5,2,564,4,NA,68.60466667,0.4184743150188401,25.68925926,51.5029,18.34282788,0.012903799,4529.91083,0.007184482,0.213965181,13272.75455,-538.2161680681604,-6.830718399828307,-0.21820579240133003,31.07529743176469,1.031694796689838,2.683959152473906,149.94520350223934,0.14015447586958632,2.8390569489830533,-0.1748651558719781,0.2285715889540245,-1.5150038343675334,-0.013494967479524833
J23POG16,Quarry's Orchard,0.69372374,254.78964875628807,POG,186,5,20,1.21,2.5,2,323,2,NA,64.5125,0.633433103321225,22.40130435,51.2812,16.2607635,0.013704919,1160.052204,0.008407893,0.112505879,6009.758666,-2643.3281940681604,-2.3473850698283085,-0.24772765940133007,21.949382991764683,1.1287947966898382,3.6043724654739067,-40.997346777760626,0.11737696186958628,1.991958328983053,-0.18908473192103814,0.39499678953914635,-1.2569929847945673,0.1611310993043864
J23PRP12,Quarry's Orchard,2.7179462140000004,14.343110603274573,PRP,186,8,12,NA,NA,NA,443,2.5,0.39002453,55.591,0.08098158343115086,8.52530303,49.7611,17.30347394,0.019626189,741.866333,0.004211112,0.108103833,5253.502153,-1511.5907530681604,-16.614051736828305,-0.03731228440133009,2.4280026717646925,0.14269479668983825,0.2930596754739059,-70.12758509776062,0.21971616486958626,3.6497242989830525,-0.2478302161781865,0.9089803518136499,-0.2484362473171386,0.5858299193178007
J23PRP13,Quarry's Orchard,2.491033216,2.2229468360523583,PRP,186,11,12,NA,NA,NA,517,3.3,NA,47.9865,0.4523188222117212,8.090229885,48.2555,20.34089574,0.025789036,742.0620898,0.00647404,0.086353771,2720.801406,-63.444287068160804,-0.1362739598283078,-0.046265596401330135,1.7609550317646927,-0.41040520331016184,0.31452187747390603,-69.84140923776062,0.21289173686958632,2.985160158983053,-0.21699729968663362,0.9478306296215779,-0.2955034608948391,0.45268916906153756
J23PRP14,Quarry's Orchard,1.7878297220000001,909.1937662265207,PRP,186,9,12,NA,NA,NA,333,2.7,0.673668961,50.158,0.2391455889095235,18.32804878,47.7668,31.66867602,0.015564154,755.2296738,0.008247937,0.094169715,4505.963673,-2432.9839530681606,17.585948260171698,-0.11770067440133006,-3.3676610582353086,0.577594796689838,2.4853819054739064,-67.20416605776062,0.16821758986958626,2.5510685889830533,-0.21568536404795638,0.7896765805684398,-0.599927809912015,0.41367990108216113
J2BEPA4,La Piscine,5.397193420000001,1.627618823479741,BEPA,204,11,25,1.54,2.02,1.25,565.6421549,2.9,0.507874016,NA,-0.07810406619482037,21.05571429,46.0611,11.28035191,0.032923567,629.1909129,0.005833331,0.086087272,5114.161113,-996.1980329102946,-11.890649866738316,-0.032902902335923176,39.12632159002973,-0.3817402500266631,1.0178170334753927,-53.55233805061731,0.1609863511183457,1.2082541837649472,0.9651777841093878,-0.2179333871697652,-1.727050951355225,0.5047312072785274
J2BEPO3,La Piscine,0.21101152399999998,5.480037257279104,BEPO,204,9,15,1.5,2.34,1,386.8321025,2.1,0.411347518,49.259,0.7396085059977435,33.74666667,51.9195,21.34417505,0.015929431,2568.734465,0.001567896,0.177156399,12470.61238,-1960.1721249102948,44.291168313261686,-0.11295616333592322,13.696827450029732,0.0706597499733368,3.0710173974753925,47.87063430938268,0.1636005631183457,1.9564250337649447,1.2317522728113237,-0.2820112360779202,-0.49044687321042857,0.5495120338052417
J2BEPO4,La Piscine,0.10264986399999998,0.2376937627137319,BEPO,204,23,15,1.5,2.34,1,486.3573147,2.5,NA,51.89476,0.2364653488891444,10.79115385,43.0226,14.48454989,0.018663197,1438.326317,0.00234265,0.162001431,5472.994701,-1856.5061529102945,-20.083831686738314,-0.0512739653359232,35.47028034002973,-0.9421402500266631,-6.126592289524607,-10.737536410617302,0.15647834011834572,0.9730011137649448,1.2237818542067564,-0.1902846053927247,-1.1545200289752433,1.3393471906847878
J2CAC4,La Piscine,2.163796012,46.9314484470627,CAC,204,7,25,2.07,4,2.5,272.2835303,1.3,0.450038023,65.232,0.4700670793130561,79.39125,47.1177,12.8789073,0.025223106,834.8903189,0.049343728,0.10543504,16663.64572,-2268.0061549102948,-14.565974546738316,0.07431322766407679,19.471758390029738,0.3335597499733369,1.3467939034753926,36.0980884093827,-0.46286390288165424,1.0162814437649466,0.34007844176661484,0.6581903513321745,-0.9622924785309545,0.6304246088281031
J2FAG3,La Piscine,0.15607302800000014,0.05565316823500556,FAG,171,42,25,4.75,1.5,1.5,483.5401281,3.8,0.527219583,NA,-0.10307581076485844,31.1375,47.5295,11.78386664,0.01677614,1287.108347,0.002966683,0.172719891,6693.23545,1684.7159398002843,-7.946179555736635,0.09627800554416421,-3.664731928456177,-0.6177593310464108,-2.1644901685273323,-58.41644190704673,0.24312187132895352,-0.4759912366685255,0.12391788049750614,0.26557831107049695,-0.7356349821610136,0.1196133573162041
J2FRA3,La Piscine,0.9193518660000001,0.34164625914952523,FRA,171,16,30,2.46,2.38,2.59,567.5611749,4,0.570267934,NA,-0.7726598269066834,162.7346154,41.7288,16.48457729,0.024196976,2187.298248,0.050860436,0.142013937,26337.81465,4079.465596800284,33.553820444263366,0.11383394154416415,42.35810706154382,-1.020659331046411,-4.055421583527333,261.38009451295324,-0.4152211966710465,2.386627933331473,0.4657764761581526,-0.5503496742574574,-1.7999815501369212,1.3618959835081053
J2FRA5a,La Piscine,0.8267560140000001,0.25734551471596046,FRA,204,25,30,2.46,2.38,2.59,436.001734,3,0.639481707,27.765,-1.4078815025235187,111.8242857,46.7866,21.45116345,0.020177998,1414.20908,0.033982865,0.102837472,40536.45815,1482.0897270897053,1.791168313261685,0.20141448266407683,-0.9721844799702717,-0.10974025002666288,-0.8539372795246076,214.1603210093827,-0.5699915578816543,0.06922303376494614,0.8227774035601891,0.55295308132087,-0.6444610519294698,0.4570787051350195
J2OSV3,La Piscine,0.39640290199999983,0.07848986917981872,OSV,171,35,12,4.58,3.25,1.07,306.9205565,2.3,0.688130334,NA,-0.7779777854234052,25.59923077,48.0268,10.23575322,0.025728046,961.7688447,0.004315727,0.09546015,7785.826318,-3598.214460199715,-7.346179555736636,0.17760656054416415,9.397879281543824,-0.6835593310464111,-0.18097322752733294,-78.12315756704672,0.28427482232895346,0.39969182333147457,-0.05179996241105547,-0.20574549588322422,-1.863605557317324,0.19369914376521918
J2POB3,La Piscine,1.5258695100000002,0.3307615473000919,POB,204,16,25,1.27,1.77,2.63,316.1550052,2.2,0.698412698,62.6885,0.6042379663986767,23.00769231,49.508,8.354654429,0.030711999,1066.4198,0.010386312,0.146054375,5607.808434,-2766.868884310295,-14.423117396738316,-0.05711126833592316,49.07761971002974,-0.318340250026663,0.9926083214753924,-27.276145320617307,0.10647016511834576,1.4252665837649452,1.3607715928705528,-0.3235100232918909,-1.6066906521510407,1.175383232920194
J2POB4,La Piscine,1.170765862,0.3482431878395217,POB,210,16,25,1.27,1.77,2.63,244.9107223,1.8,NA,65.32933333,1.194682624522855,21.01179487,51.6177,14.52372841,0.031844478,1451.477746,0.007336503,0.184289918,6166.485694,-2775.105459557673,-16.69598056237498,-0.05374929031412095,69.75827780611807,-1.0073185989321634,-3.2665193005241115,-1.1643599749028581,0.11971195753459883,-0.06956620797442319,1.4955591084248776,-0.026442278312234967,-1.4103784896123277,2.337533587851473
J2POB5,La Piscine,1.178344896,0.7541657526667227,POB,210,13,25,1.27,1.77,2.63,292.7499323,2.4,NA,51.1253,0.12841648601696068,21.71566667,49.4128,6.372036899,0.020832449,1033.508621,0.009474086,0.144017615,5927.594265,-2044.0048618576725,-10.229313892374986,-0.02687714231412091,57.98190120611808,-1.0509185989321634,-5.671755640524113,-21.329907954902854,0.0824264005345988,-0.09644578797442242,1.2432364995346947,0.12556324851201814,-1.3838674118008547,0.9205850434024287
J2POD4,La Piscine,1.0196067240000002,0.2379944199971615,POD,204,16,30,1.7,1.57,3.03,308.3596906,1.8,0.489289741,53.84166667,-1.8618260167624632,19.19083333,45.9704,10.51968927,0.018709899,2861.040005,0.010839239,0.226234423,7694.718769,-2856.159632610295,-4.542165016738314,-0.05570291333592324,45.315764810029734,-0.572640250026663,-2.7425258025246078,71.7585145093827,0.11081153711834571,2.893854463764946,0.8910908303483209,-0.23399435354865672,-1.8460933645501032,1.1723633522520973
