SampleID,BAI_GR,BIO_GR,Height.DBH.Ratio,Estem,Branching.Distance,Twig.Diameter,Twig.Wood.Density,Stem.Wood.Density,Leaf.Mass.Fraction,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C,Root.Wood.Density,Twig.branching.angle,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Soil.Fertility,Light,Temperature,pH,Slope
J15ACR-a,0.9436449419999999,0.7165871481291314,171.4285714,2912.64875,13.16666667,4.625,0.382941182,0.423049645,2.821518351,37.997,42.27965366,48.0353,2.3953,15.85429615,-2.588997135,0.016653004,58.94544832,969.3757654,0.010743279,0.101758112,10818.11392,0.837552411,-31.73544014,0.498246639,48.8939,25,3.44,1.84,3.08,1.2143206553553891,0.9684511015832808,0.03163815758750471,-0.865690055254774,-0.009808121164235429
J15ACR-c,1.8630675820000004,0.3184242550987602,158.4,5448.11422,13.55555556,5.355,0.428268436,0.529251101,2.213647731,25.04,42.20306333,50.9109,2.8395,15.24056837,-4.330367336,0.021894128,26.2371802,380.0854237,0.01017994,0.073275004,5797.043931,0.737792382,-31.52756775,0.4886781802,47.241,25,3.44,1.84,3.08,1.3362949156773758,1.9390756712478838,1.092210642754254,-1.6920029682455784,0.8448745502367805
J15ACSA-a,1.20506104,0.21463942661135435,173.8461538,8257.138235,57,4.56,0.471529644,0.667356322,1.900746596,78.743,37.99702831,48.2009,3.0535,14.88130816,-4.991090221,0.027384213,39.66515963,494.2778287,0.010240062,0.098833366,6765.922275,0.634646711,-31.48656784,0.614950166,62.6111,35,4.76,2.88,3.37,1.2744538822255718,1.0772647194850058,0.44315510868963776,-1.0883662422825322,1.0011798566817018
J15ACSP-a,1.319396696,0.968241458142808,123.3333333,2183.032765,100,3.86,0.342327557,0.430074627,1.708295351,65.89,26.19517377,48.5681,3.5942,23.01392893,-3.437340908,0.025429568,33.82036237,483.1240693,0.006512404,0.085799435,7138.838467,0.727529366,-31.85844536,0.574717128,0,5,3.31,2,2,1.275652735865917,1.020413705317597,0.09075839864534324,-0.8134620320874467,-0.12298160398840112
J15ACSP-b,0.386909636,0.9407839451994973,203.6363636,4740.124905,16,4,0.390198582,0.497732317,1.06,42.63117647,23.56739751,45.6722,2.8378,17.22311319,-2.103352137,0.025307062,42.84259698,606.9839222,0.008954029,0.088475469,7718.646331,0.721558437,-31.77197495,0.594388554,46.991525,5,3.31,2,2,1.3205013815130007,1.2926238302925144,0.5778564410039302,-1.0390936944311828,0.41823826880446874
J15AMSP-a,0.18727842799999994,0.1267729015763527,166.1904762,5222.612837,13.57142857,3.645,0.59952655,0.889002849,0.700343306,13.45916667,31.17454028,49.2809,3.131,15.66918152,-3.229622622,0.003322838,60.26505576,1150.580382,0.003251059,0.176827791,6074.656803,0.972347522,-32.03238533,0.798744461,58.189,12,3.392,2.4779999999999998,1.08,1.4178959567518723,1.0192123450699981,0.28062685050341346,-0.7936826363364574,0.14827267206957725
J15BEPA-a,0.20044327200000006,0.059328371483396064,128.8888889,1710.420459,73,3.405,0.493893825,0.4889375,0.843223443,16.02,29.8585102,47.5595,3.2042,14.64848904,-3.895658379,0.015762119,49.23749081,956.2389545,0.001655302,0.107179122,4781.748298,0.989100972,-33.01845062,0.508293205,52.808,25,1.54,2.02,1.25,1.2276474712959646,0.9489771821684627,-0.17958703554645916,-0.9874547825462171,-0.07615940418221519
J15BEPA-b1,3.2363253380000003,1.0916959298082043,150.6818182,5137.785216,27.2,4.585,0.471180248,0.526847195,1.797841727,27.61533333,46.32691983,42.1064,2.8209,15.02106259,-6.002117405,0.031339915,82.89620538,1571.629987,0.008400461,0.143595333,7163.109461,0.96557445,-31.22503937,0.4669951752,63.0203,25,1.54,2.02,1.25,1.2675369492239892,2.0540244551404787,1.0080309598153405,-1.8964221080550558,0.3167655710763789
J15BEPA-b2,0.59664566,2.6533131354411124,222.2222222,6888.454665,24.83333333,4.49,0.505277533,0.526975477,0.749335106,18.62756757,32.03621485,48.6321,2.9738,14.68436838,-4.968413277,0.013691398,70.16679988,1337.242784,0.006103534,0.149876902,2993.648385,0.970618809,-32.70044456,0.49433599180000004,61.932475,25,1.54,2.02,1.25,1.290439466556942,1.088115188437449,0.20776861578116068,-0.9168694093818627,0.15448117675081516
J15BEPO-a,0.02283478,0.7548416620921974,223.8888889,5818.338467,12.16666667,3.1,0.465628191,0.452479339,0.68944571,11.94222222,39.82136211,50.7708,3.6811,16.8958296,-4.188976936,0.016842399,53.77210141,1017.395497,0.001463986,0.124660155,3629.590954,0.96361358,-31.52655716,0.559261036,51.15735,15,1.5,2.34,1,1.2843095583371364,0.8980908702020607,0.11890461289230947,-0.6236139457065094,0.30209833977071093
J15BEPO-g,0.077649528,0.6811016749301961,135.7142857,1488.914081,25,3.87,0.512304391,0.55245098,0.837251356,14.88571429,43.66602687,52.4109,3.0771,15.2580961,-4.143497486,0.018129269,79.20801635,1518.669131,0.002944919,0.140715028,8655.503125,0.976481766,-29.2424321,0.448458197,32.29413333,15,1.5,2.34,1,-0.28029332528914563,1.557132931658962,-0.6425505893261395,0.3500861739069049,0.8521744787266822
J15COA-a,1.8841165119999996,0.435012140569925,130,3548.294708,12.4,5.145,0.519224132,0.574782114,0.689940492,25.0115,31.845351139999998,46.0705,3.5026,14.18233839,-3.756428652,0.019387235,30.37509485,545.8519581,0.009215041,0.077648624,7080.196497,0.915223873,-31.11316345,0.5341042604,44.377675,10,4,1.77,1.02,0.916405639331689,1.3374387093172853,0.12049129404180137,-0.6922858447036769,-0.055220535443192706
J15COA-b,0.6647678779999999,4.205932414107209,169.8507463,6257.063343,16.71428571,4.41,0.460910979,0.50643299,1.127659574,18.81142857,47.88122722,46.6784,3.1548,13.22395934,-4.518818741,0.021867199,54.26841193,738.0984155,0.007427372,0.113474356,8236.246429,0.692687372,-30.53173149,0.654642058,44.8275,10,4,1.77,1.02,1.4180866085436163,1.0344396735369057,0.32928964517774323,-0.7826560220162075,0.1442068206627129
J15COA-c,1.3506295860000002,4.119414548891798,190,1637.529676,14.125,4.075,0.480947237,0.550311419,1.705357143,19.41361111,41.83777132,45.7839,2.2701,11.04069406,-7.720138321,0.017905855,102.8680229,1607.283947,0.007520838,0.166261093,11619.43421,0.795760402,-30.59413422,0.539626933,32.23313333,10,4,1.77,1.02,0.3051337018596465,2.161936762094579,0.5681767393910417,-1.369478662770898,0.9758028954691272
J15FAG-b,3.219262996,0.845570436087429,138.0487805,6609.212514,100,3.735,0.548940032,0.770939639,1.365172667,55.36714286,37.38679464,49.8897,2.9551,14.01008597,-2.480853958,0.019621149,71.09033709,1281.456724,0.003692139,0.137989011,8524.020791,0.918043967,-31.3911203,0.589166159,0,25,4.75,1.5,1.5,1.3156204048656024,1.1532933405876493,0.4771256799435695,-1.1269047766861149,0.29621878656189177
J15FRA-a,0.462891058,1.0700105338584702,292,14352.30577,26,5.835,0.327246893,0.740781357,2.004279808,209.1675,35.40224939,46.4879,3.7141,14.26941646,-5.209869213,0.026539272,320.6846095,1465.067391,0.058696258,0.107757332,33922.51293,0.232674931,-31.43281021,0.644884488,86.162,30,2.46,2.38,2.59,1.3329488500999782,1.6896000694307471,0.7705768934872486,-1.5801711605262088,0.3066909136148687
J15OSV-a,1.202547004,1.6569506277803063,192,3048.106678,16.4,3.475,0.508907699,0.681353383,2.33439288,34.51033333,31.53644802,49.8841,3.126,10.00743357,-5.420945663,0.022646765,100.3188876,1898.26541,0.014326307,0.145477239,8205.962577,0.963705497,-31.50998352,0.616438356,77.442,12,4.58,3.25,1.07,1.2858564402930721,1.4611837562810093,0.5035452882189261,-1.4328367587829687,0.012037982603559146
J15PRP-a,0.5457281020000002,0.2194612347816193,116.2857143,1400.873134,19.11111111,3.675,0.564820547,0.375643564,1.292692162,10.84082192,30.74376406,49.2471,3.5877,12.28176582,-6.272942677,0.020085985,39.94281361,770.6508274,0.005671147,0.105945454,6158.982348,0.982627932,-29.95290039,0.4600737446,57.60102,12,2.69,1.77,1.228,1.2874976232310413,1.3684818048246163,0.46221126871689905,-1.3814950909783577,0.10862503677909822
J15PRS-a,0.9755523939999999,0.4867698950244636,146.5384615,3503.892644,13.22222222,3.605,0.481110187,0.653051643,1.02360515,30.11727273,29.35494582,44.8322,2.6545,10.87387904,-5.717215309,0.026532573,40.86047116,764.8137146,0.004953792,0.125590362,4712.794555,0.953284226,-31.31509865,0.587657784,82.00166667,22,2.46,3.02,1.06,0.4248968210682311,1.8835905107654005,0.4100779346009053,-0.41116063262680125,0.8904758922639757
J15QUR-a,2.141859018,0.7063851412946803,139.3939394,3564.098335,23.66666667,6.22,0.565618791,0.703116279,1.41139587,115.6475,52.82215353,46.082,3.0493,12.48999647,-4.132965488,0.02087292,260.3295114,2197.665591,0.027955591,0.100972972,36123.14695,0.429940458,-30.52065979,0.606456382,70.2262,25,2.75,2.88,1.12,1.3339078509012356,1.581003422730722,0.6427106750674564,-1.358830591652412,0.15622333453701845
J15SOA-a,0.181908648,0.14749412991713515,245,913.4700965,17.83333333,5.005,0.450261293,0.572928445,0.789801155,29.5616,32.62340333,46.7112,3.6254,15.46382048,-4.864157848,0.025543134,46.58987759,862.5722751,0.005855307,0.178902545,4105.924287,0.942918237,-33.10300369,0.578076525,67.826,10,2.59,1.77,1.27,1.381042953181338,1.5123056530307766,0.5710140665937979,-1.2780416382130793,0.18944596423026655
J15SOA-b,0.43285901199999993,8.927046543978829,276.1538462,10103.70049,27,4.27,0.508583656,0.593570808,1.61663067,46.234375,39.91889152,41.7752,2.7609,13.42861549,-6.45477869,0.039867409,20.90718372,369.3833433,0.00584474,0.098188896,3745.097135,0.89981221,-30.85631607,0.59375652,43.3783,10,2.59,1.77,1.27,0.4330902191373787,1.5599898285582892,-0.05038374732834733,-0.48088309757613373,0.4808483594204549
J15SOA-c,0.5993161659999999,5.009752658142538,231.8181818,2494.318864,29.66666667,5.245,0.490672954,0.652412281,1.71820548,48.99357143,44.74347947,46.8301,2.8625,14.00850223,-7.969901581,0.025724758,36.07203625,605.9492715,0.011611684,0.134349268,4343.919512,0.855530937,-31.37668846,0.599886493,61.4116,10,2.59,1.77,1.27,1.2546804769508455,1.9245562188637524,0.7813121792051709,-1.728044398690543,0.3298458976678234
J15ULA-b,1.1587989999999997,0.49155779184938087,135.1020408,2306.736447,16.25,4.005,0.533369796,0.655670521,1.679560261,20.8172,31.44515113,42.5827,3.6956,21.9855319,-5.440604095,0.040726206,166.3622111,582.7634671,0.043599088,0.106726717,14785.13358,0.178405297,-31.16686142,0.543917606,66.614,35,3.14,2.92,2.46,1.353867182591991,1.3604076665383287,0.6353505257710853,-1.0273102083506942,0.1654546814849065
J16ACP-c,1.2133687599999998,0.681867529541903,132.173913,1612.117063,11.16666667,4.715,0.392128678,0.514259387,1.682439926,84.476,29.71258109,47.744,2.99,17.13102385,-4.889596825,0.019604414,25.48303368,378.6789333,0.015725421,0.061061408,6927.778134,0.75681569,-29.54116142,0.477500491,57.692006668,10,3.56,2,1,1.4536383446220633,0.972970032703376,0.48481228521738495,-0.4802859474783058,0.325724024563481
J16ACR-d,0.337250568,0.5470642845579358,227.8571429,5741.389056,20.25,4.325,0.469063702,0.587288817,1.68898254,33.53888889,44.4922975,51.4865,1.9831,15.46549888,-4.551208897,0.021270743,44.87889645,733.601399,0.010792572,0.088514898,8883.122661,0.832507379,-30.76180779,0.5461777666000001,46.923508,25,3.44,1.84,3.08,1.4200980259116427,0.9054892457920403,0.48628084131791527,-0.1645865829313996,0.5839877357023765
J16ACR-e,0.25496926200000003,0.11671499397110502,172.3809524,4831.897824,21.83333333,5.46,0.515412497,0.64499484,0.737681388,48.96777778,40.66165959,48.8228,2.621,12.2496134,-6.674968891,0.015838059,28.01533794,476.4826189,0.007692029,0.070450648,6631.622859,0.866206239,-30.75265427,0.509616104,44.608066666,25,3.44,1.84,3.08,1.3314384737010998,1.074899052287266,0.601128048271335,-0.9482446686022946,0.6617235390472701
J16ACSA-c,1.716242172,0.24564601405505893,156.25,7737.446616,16.2,5.02,0.548794857,0.748345035,1.869119208,62.7695,35.09666319,48.0339,2.8894,11.61082404,-4.314338226,0.0229609948,80.263244284,862.60900368,0.0078586248,0.0924293518,9828.3016372,0.7595387504,-32.03875587,0.539408867,64.31378,35,4.76,2.88,3.37,1.0194739508162236,1.755035641336738,1.0242162421748733,-1.4520601100332573,1.204113499479181
J16AMSP-b,0.13910650200000002,0.13785890007882606,173,5623.83897,14.29411765,4.975,0.581432959,0.745247148,0.811804962,19.61509434,38.71681416,49.3025,2.6285,12.81242968,-4.189921398,0.017419325,53.13258252,982.918599,0.009487807,0.168579068,5305.704796,0.942164503,-31.50534103,0.6178232854,46.34936,12,3.324,1.766,1.216,1.2793076065604656,0.9434568400600053,0.4463249477660255,-0.42447254572236065,0.8120273399517973
J16AMSP-c,0.1616640420000003,0.04421966842229716,132.0930233,7463.454339,17.57142857,3.91,0.609223453,0.861419753,0.652291105,24.03863636,36.30519051,48.0381,2.167,13.08865223,-6.178749332,0.019533613,25.01280706,470.4403709,0.00478951,0.11586878,3831.267001,0.957882547,-30.7249192,0.686821705,41.684668,12,3.748,2.596,1.806,1.2319975860938175,1.0059911376655504,0.739367335884363,-0.5371361681623202,0.8527588884894525
J16BEPO-d,0.13981148399999999,0.4758868674003843,95.68181818,1676.821982,22.2,5.15,0.514578346,0.588996764,1.472267389,13.15315068,53.95863276,51.6016,3.3007,15.4995017,-1.052688484,0.019566318,54.1485953,1056.368264,0.007721691,0.104753642,7739.815056,0.993569521,-29.46673668,0.470873786,48.683565,15,1.5,2.34,1,1.404933859087534,0.8193684608643209,0.5283843678124072,-0.3094752660339467,0.9007313278068675
J16COA-d,0.47836434399999994,1107.4085975239211,233.6363636,2557.953634,20.5,4.185,0.367551119,0.549170087,1.813207547,28.79083333,40.49321254,44.8457,2.2593,19.94190516,-2.807820244,0.012373943,48.18326576,852.1737545,0.006568738,0.100547886,9193.358563,0.900745357,-31.28800903,0.544578313,51.38796,10,4,1.77,1.02,1.417663043095334,0.964434268000336,0.6106749308474463,-0.31227447678022296,0.521170362037207
J16COA-e,0.3615317719999999,0.30653600477154097,172.2727273,4654.542907,26.8,5.425,0.511966092,0.618658537,0.246493838,13.45631579,28.12218876,47.7668,3.2793,19.16276724,-3.549449615,0.01600442,48.10767143,663.1468875,0.004457875,0.122677039,7524.070824,0.702045903,-30.071315,0.621872478,50.201715,10,4,1.77,1.02,1.2653985383881592,1.0066446874434183,0.6185443561792333,-0.2435370133618847,0.7209820489824776
J16FAG-c,0.40025857800000003,0.25506214572136593,184.7058824,3138.356096,6.529411765,4.11,0.656161975,0.757360406,1.460777126,31.72741935,23.84220426,50.1072,3.0015,11.08918908,-3.238114252,0.023664031,36.17351695,685.9585233,0.012594954,0.106746998,5510.432816,0.96577783,-32.29928444,0.559120073,62.951081,25,4.75,1.5,1.5,1.2647989223491816,1.0343438658804496,0.5672958569970216,-0.7545388538133001,0.6222514013971893
J16FAG-d,0.251337818,0.0676101006048604,169.6666667,7114.814494,10.28571429,6.585,0.654399459,0.751130435,0.636625406,53.7,26.49399018,50.6785,3.1565,11.03535019,-2.599362392,0.016169372,29.83559153,561.9422779,0.016876982,0.105387258,4326.203696,0.959239745,-32.33266685,0.6120006024,49.087079666,25,4.75,1.5,1.5,0.8965724749389015,1.221177420163001,0.6775229708445082,-0.4128727627708549,1.632896428322425
J16FRA-b,0.45514922999999996,0.12436043207613993,166,8634.801977,37,8.195,0.516941615,0.671802688,0.660774255,213.665,40.29672618,47.8588,1.8764,10.89895036,-4.277450333,0.023908242,606.1273064,375.2206885,0.475723465,0.250583513,12740.16345,0.031527754,-28.37230957,0.4903261634,63.255925334000004,30,2.46,2.38,2.59,1.412066645913964,1.0759554467167693,0.6288541624442183,-0.6822594865831466,0.5350779331190878
J16OSV-b,1.06425445,0.14058368594275042,160.625,12461.98001,10.15384615,3.86,0.529703448,0.761819,1.155222638,24.87837838,26.39869636,47.6196,3.1379,11.56231006,-2.078534966,0.030181284,118.8880745,2252.261743,0.007534742,0.12916877,11162.46412,0.964829729,-32.15927971,0.518328148,69.586281,12,4.58,3.25,1.07,1.2982802598350185,1.1121647034642939,0.5088923265626273,-0.6631729350033027,0.5726926497895354
J16POG-a,1.149716882,0.35479249203651003,152.2727273,6007.109892,25,6.06,0.449790566,0.422436195,0.960541097,31.6704,60.3086794,47.2253,4.1779,22.51503195,8.583510723,0.02101779,96.41277071,1763.44829,0.00689606,0.149690855,10195.49752,0.931533066,-29.94122589,0.398062172,60.513086666,20,1.21,2.5,2,1.233600810851888,0.9435210439241521,0.2603183265509834,0.055951164561321924,0.5804900760590572
J16POT-a,0.6637366980000001,0.32185101909787606,144.3478261,2845.805606,7.642857143,6.415,0.4572035,0.433735955,0.950028004,17.6775,62.57955028,51.561,3.3875,16.60255793,-2.625864677,0.0218305582,144.904892712,1930.3227926,0.00893266,0.1645042484,12768.953738,0.95434604,-31.94110031,0.391719745,49.6468,25,1.21,1.77,1.77,1.0598798151875048,1.1559805459152328,0.34527038995112014,-0.4599445956135241,0.7275602738494386
J16PRS-b,0.13662012799999984,0.07978145931821733,154,1049.343047,8.789473684,5.43,0.541998925,0.698035714,0.410452518,12.11682927,31.0191429,47.9318,3.0361,12.36634045,-3.409623518,0.027432913,32.80624226,621.0261678,0.005630209,0.120012947,5044.555751,0.964103196,-29.92446754,0.550955414,54.994269,22,2.46,3.02,1.06,1.344460889543332,0.9059837715824719,0.4922877692120314,-0.3836241505350039,1.0342834998790469
J16QUR-c,0.7307711299999999,0.5199448114812993,176.9565217,5941.240141,14.42857143,6.54,0.599698984,0.700856031,0.911625124,52.2305,43.03041326,49.5888,2.8839,12.75300418,-3.742469444,0.031919714,365.8017129,1900.48488,0.040660808,0.12517881,43748.95719,0.264599363,-31.46484993,0.610902256,60.22879,25,2.75,2.88,1.12,1.4510882227869881,1.5438911221882667,1.010759194323618,-0.7943084561850577,0.6817760182647224
J16TIA-a,0.5083069020000004,0.10569743058648129,125.9183673,2502.329523,9.9,5.785,0.327620821,0.370915556,0.663298002,38.26827586,21.75205897,46.8366,3.4312,21.3670743,-1.359657769,0.022426289,128.6809428,2171.443795,0.009221204,0.221526764,7730.11568,0.859418045,-32.68570602,0.297560976,75.276082666,35,3.98,2.88,1.26,1.3283732374188042,0.9829092274824283,0.40546421955098033,-0.3615889352806202,0.4075377473648313
J16TIA-b,1.155117946,14.971497423139688,159.4736842,1187.792904,32,6.475,0.28812148,0.393837571,1.189287467,114.1727273,29.66796719,44.8839,3.5655,25.80580129,-1.586069889,0.026670111,51.92301512,836.5645408,0.018260601,0.168387427,3625.157632,0.820558708,-31.19426765,0.37575280099999997,57.087233666,35,3.98,2.88,1.26,1.318593507385806,1.0688837651030174,0.5982370514160712,-0.7426343333475988,0.8087017527493392
J16ULA-c,0.12807601799999996,0.2957598054386711,176.3636364,558.1423158,8.833333333,3.6,0.526525203,0.745955595,1.424242424,20.73692308,30.88137102,41.7865,3.3851,16.91193401,-3.396905575,0.043939801,340.9208693,302.2447202,0.123462893,0.249720989,20281.47928,0.045151818,-31.60210312,0.566885965,79.49804999999999,35,3.14,2.92,2.46,1.0415494613894338,1.7207408257154926,0.8667550328391771,-1.313308382850699,1.2160343783428755
J17ACR10,0.7314195819999995,0.08665528056556698,197.1014493,9100.00799,21.33333333,5.16,0.518803689,0.659186992,1.419130435,35.89695652,54.44327362,51.7684,2.9123,13.21106008,-3.702818565,0.033525941,25.8756593,377.7666706,0.007019684,0.067728055,6967.912358,0.743536554,-30.53933449,0.6231836124,55.204856666,25,3.44,1.84,3.08,0.4212346126938926,-0.06447088172863663,1.098748380814967,1.3796663472577726,-0.9535932511181248
J17ACR11,1.4654756480000004,0.15327755600230905,103.4,2276.433367,7.727272727,5.545,0.527227954,0.556802444,1.143111723,29.78483871,28.3755537,49.2788,2.2059,15.14435088,-2.217365046,0.016888002,49.68368204,862.9270524,0.011639383,0.100645453,8494.084443,0.884566362,-29.62441109,0.542378674,43.7605,25,3.44,1.84,3.08,0.35526644380475947,0.2007475883543064,0.46517671620872675,1.0001319608402066,-0.1425685041294744
J17ACSA30,0.8569166859999996,0.05775925487386029,182.6530612,19897.44813,9.375,4.95,0.540153289,0.803303887,0.855700741,36.60323529,32.32597569,48.0312,1.9905,16.23715279,-2.015269775,0.030041004,27.8415949,500.6034726,0.00992836,0.065678966,5615.495093,0.915735093,-31.49688957,0.7686162458,54.8548,35,4.76,2.88,3.37,0.2307297210998479,0.43993819327040834,0.666548158722469,0.5970838708686098,1.4456630602058957
J17AMSP17,0.656273874,0.1590330310343298,170.9090909,9970.596715,26.33333333,3.025,0.619667388,0.847377797,0.683634373,19.59928571,41.32803674,48.6842,2.1501,11.6979458,-2.164248476,0.016973876,22.70840614,426.2219124,0.002240525,0.125821213,3317.463875,0.955914898,-30.59014977,0.688006829,59.93665,12,2.38,2.934,1.534,-0.41553302155357047,-0.15547367838628687,-0.14987468880716528,0.11005688439463805,0.2572990171516381
J17BEA14,0.4818200960000002,0.10304975193434848,160.3571429,2968.724349,31,3.48,0.540579703,0.667737478,1.622660099,23.50708333,38.02045483,48.2354,2.6523,12.18918557,-3.0586905,0.021073553,89.72960457,1745.054558,0.006067412,0.156305186,2149.928851,0.990474652,-31.67893333,0.627045075,64.90445,25,3.17,3,2,-3.3251354031350693,1.7945386621892492,-0.24850850424002727,2.63131069795059,3.6108349762917213
J17BEPO13,0.035851869999999994,9.58268397655214,174.4444444,3162.487714,17,4.235,0.456725987,0.443027414,1.582222222,17.5153125,63.99757355,51.2523,3.1171,18.05083285,2.29820713,0.014198678,75.56442409,1454.519366,0.00365173,0.140112525,6277.444354,0.980329883,-28.83520973,0.413978495,38.59233333,15,1.5,2.34,1,0.8038757550836241,-0.21972374996219102,-0.6750476507592453,0.12046130262497734,-0.8696610748490639
J17BEPO14,0.051506922,0.1270131627293227,124.2307692,452.2550522,18.91666667,4.575,0.550500374,0.59913615,0.975918885,9.668888889,52.1719145,51.6132,3.283,18.44948487,-3.885506325,0.016640429,19.87424561,344.3943658,0.002580828,0.057890232,5575.772459,0.882542229,-31.71050949,0.49149081,48.003575,15,1.5,2.34,1,0.4363864016675881,0.07643249374049363,-0.09260369002199864,0.3432131179548612,0.5071095222114804
J17CAC17,3.07295875,0.6805257696738031,138.0952381,5427.358448,20.75,8.185,0.468895838,0.805111663,1.376540232,292.075,42.82290508,45.5871,2.8022,10.54999743,-2.057001371,0.042274181,465.1831254,452.380197,0.45552185,0.204906102,33384.61331,0.04952788,-29.4551358,0.381031614,62.752,25,2.07,4,2.5,0.765748521020567,0.007990522980958025,0.2097077020580455,0.9968564532412537,0.21448007428550359
J17CAC19,0.36297910400000005,0.17107343090809854,186.9230769,9087.477173,83,6.815,0.455399296,0.689065606,1.406147014,231.5516667,32.42616839,46.2312,2.8893,10.39312569,5.039265747,0.032393009,193.0224767,206.347622,0.175177683,0.111154637,20221.39723,0.054445463,-31.76944626,0.6034500354,57.966,25,2.07,4,2.5,0.3811841741584479,0.25950578193451235,0.5660988173684959,1.5103987074275307,0.13259787194802916
J17FAG23,1.269671726,0.14304375026863222,132.5714286,3158.502019,8.571428571,3.77,0.60369854,0.694197349,1.216328653,51.47615385,30.663937,49.4946,2.5181,8.167120657,-1.320993619,0.016384515,26.86529665,498.3666087,0.005659076,0.087614588,5877.511039,0.944772853,-31.65257568,0.6021703444000001,72.02693333,25,4.75,1.5,1.5,0.8024260416123461,-0.0602831026227841,0.10737302403447595,-1.131993465026627,0.10310324687341117
J17OSV29,0.4956250800000001,0.1679296607922155,139.5454545,2139.005352,8.5,3.095,0.540324111,0.681869159,0.992,24.068,24.74932137,45.9749,2.6966,9.028475419,1.54624882,0.030788857,73.81132286,1407.920047,0.004362362,0.154061229,2623.800746,0.971460426,-31.83604897,0.6202018941999999,75.61968,12,4.58,3.25,1.07,0.22920798841260712,0.4429919266931545,0.26147224576024963,0.3914308309501385,1.0648851535653792
J17POB7,2.304288344,-71.1413542777183,181.5789474,1557.904718,100,4.935,0.437527279,0.41249531,3.102645085,82.94,88.4173298,49.3957,2.7549,17.77807031,1.975522704,0.024258564,45.45445339,816.8639109,0.006979686,0.106003808,5186.877531,0.915257676,-29.72731323,0.51440718,0,25,1.27,1.77,2.63,0.9120744298206301,-0.31064943561418673,-0.1769410718154828,0.5486108136340239,0.2790832228656395
J17POD7,2.87804099,19.371723291491868,157.6923077,2282.970316,100,4.99,0.427172442,0.461162325,2.592765825,55.64,84.9454284,46.4621,2.601,12.46766472,-1.355768933,0.019815829,221.9065659,3454.550137,0.009884396,0.23674265,13550.89957,0.79285078,-29.24860809,0.47610815160000003,0,30,1.7,1.57,3.03,0.4749305853116728,0.12876307405699763,0.15041230665048205,0.6047043551451864,-1.0572762323238474
J17POT14,0.8016280459999999,2.778224961760969,167.9166667,4130.053079,34,5.835,0.459615946,0.486528926,1.766740065,16.55414286,68.63193504,51.8212,2.9976,14.88474512,-2.020292177,0.026195473,56.84078569,1067.233215,0.008076787,0.124774488,6658.697372,0.956245426,-28.76329277,0.530654659,54.9505,25,1.21,1.77,1.77,0.360097775279946,0.06220674047681609,-0.014324766749388044,0.9960643393374511,-0.2825135386292815
J17POT15,0.30534807999999997,1.0479158801830466,194.7058824,2850.244284,11.625,5.035,0.449373035,0.431413613,0.896397737,10.62272727,59.73470261,48.7445,2.519,18.0882573,-2.826856146,0.018376199,37.26240811,697.1188044,0.00238632,0.108237606,6199.15348,0.952809305,-30.4128846,0.451565558,41.03324,25,1.21,1.77,1.77,0.3230542533447955,0.16373754801018814,-0.030102617505521432,0.8891646872922571,0.1686112104190441
J17PRS13,0.12870551399999997,0.054817950200222905,66.26865672,724.8322479,10.5,4.015,0.543024111,0.646475096,1.67110741,18.6862069,35.14486068,47.1147,2.3105,17.84014685,-1.795784907,0.035627616,50.15094589,963.7924396,0.005712559,0.18410457,4513.046337,0.978756133,-29.5929882,0.415533088,56.979,22,2.46,3.02,1.06,0.4885362231778946,0.1693935897581812,0.24960175858876604,1.0051226689326158,0.4193937955382619
J17QUR25,0.27759368,0.6383237728711302,174.6666667,4010.304438,13.55,6.03,0.615478883,0.705585106,1.229427703,45.77714286,51.9207964,44.745,2.2664,10.9232699,-0.422219906,0.053401346,122.1285983,471.2393493,0.046323343,0.063018283,31800.69843,0.196514357,-30.48014534,0.752630334,75.4216,25,2.75,2.88,1.12,0.8327311204997463,-0.12857067036406541,0.5436757671998744,1.5717692339712674,1.26073731348646
J17RHT10,1.0196221939999996,0.5498125028547415,127.2727273,2174.859366,100,10.4,0.269719059,0.447586058,2.431825191,439.4877778,55.68098215,50.4213,2.8735,23.47743437,0.219437875,0.011255389,422.1950742,2227.935624,3.128282247,0.151744568,18651.3208,0.268756877,-29.31268585,0.596776819,0,6,1.56,4,1,-0.7427176605942306,0.03029242950382061,-0.43174248832512946,1.51896400120428,3.207000752010947
J17RHT11,5.318601849999999,-203.94604613407424,106.7647059,1309.373028,51.33333333,15.595,0.336215,0.455310269,3.533665912,286.4602381,87.06934312,50.7024,3.3296,16.52230818,2.535438643,0.015280891,326.9110092,2428.618474,5.996164124,0.14321436,34107.20259,0.378355331,-28.45865105,0.560457082,34.0913,6,1.56,4,1,-1.246404444035964,0.6603394771789857,-0.4476950277529586,2.486118172637565,1.3827210713123588
