SampleID,BAI_GR,BIO_GR,Height.DBH.Ratio,Estem,Branching.Distance,Twig.Diameter,Twig.Wood.Density,Stem.Wood.Density,Leaf.Mass.Fraction,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C,Root.Wood.Density,Twig.branching.angle,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Soil.Fertility,Light,Temperature,pH,Slope
J15SOA-c,0.5993161659999999,1540.9687599832257,231.8181818,2494.318864,29.66666667,5.245,0.490672954,0.652412281,1.71820548,48.99357143,44.74347947,46.8301,2.8625,14.00850223,-7.969901581,0.025724758,36.07203625,605.9492715,0.011611684,0.134349268,4343.919512,0.855530937,-31.37668846,0.599886493,61.4116,10,2.59,1.77,1.27,1.2189038079542927,1.5417006574919352,0.22661224674643524,-1.8226460983920978,1.345693929817951
J15ULA-b,1.1587989999999997,4242.897211950378,135.1020408,2306.736447,16.25,4.005,0.533369796,0.655670521,1.679560261,20.8172,31.44515113,42.5827,3.6956,21.9855319,-5.440604095,0.040726206,166.3622111,582.7634671,0.043599088,0.106726717,14785.13358,0.178405297,-31.16686142,0.543917606,66.614,35,3.14,2.92,2.46,1.2659802830850162,1.108951379582577,0.2492381592918634,-1.105712559589374,0.4917547710058433
J16ACP-c,1.2133687599999998,3223.1307136647138,132.173913,1612.117063,11.16666667,4.715,0.392128678,0.514259387,1.682439926,84.476,29.71258109,47.744,2.99,17.13102385,-4.889596825,0.019604414,25.48303368,378.6789333,0.015725421,0.061061408,6927.778134,0.75681569,-29.54116142,0.477500491,NA,10,3.56,2,1,1.3403718569597762,0.7586447803346554,0.31041826399698524,-0.5124039329246838,0.6600018011913156
J16ACR-d,0.337250568,1213.2671489164245,227.8571429,5741.389056,20.25,4.325,0.469063702,0.587288817,1.68898254,33.53888889,44.4922975,51.4865,1.9831,15.46549888,-4.551208897,0.021270743,44.87889645,733.601399,0.010792572,0.088514898,8883.122661,0.832507379,-30.76180779,NA,NA,25,3.44,1.84,3.08,1.3116969035457666,0.7404800198416656,0.3709506818900055,-0.22102028787721398,-0.062228651719743545
J16ACR-e,0.25496926200000003,1476.701326284167,172.3809524,4831.897824,21.83333333,5.46,0.515412497,0.64499484,0.737681388,48.96777778,40.66165959,48.8228,2.621,12.2496134,-6.674968891,0.015838059,28.01533794,476.4826189,0.007692029,0.070450648,6631.622859,0.866206239,-30.75265427,0.509616104,NA,25,3.44,1.84,3.08,1.233641781140401,0.8098024348102901,0.30233024781539447,-0.999759653470261,0.553941086651274
J16AMSP-b,0.13910650200000002,1101.8924828194345,173,5623.83897,14.29411765,4.975,0.581432959,0.745247148,0.811804962,19.61509434,38.71681416,49.3025,2.6285,12.81242968,-4.189921398,0.017419325,53.13258252,982.918599,0.009487807,0.168579068,5305.704796,0.942164503,-31.50534103,NA,NA,12,NA,NA,NA,1.1926136394597275,0.7546357285444514,0.28317353944904877,-0.46346805185336737,-0.17471701684949606
J16AMSP-c,0.1616640420000003,4150.053448280487,132.0930233,7463.454339,17.57142857,3.91,0.609223453,0.861419753,0.652291105,24.03863636,36.30519051,48.0381,2.167,13.08865223,-6.178749332,0.019533613,25.01280706,470.4403709,0.00478951,0.11586878,3831.267001,0.957882547,-30.7249192,0.686821705,NA,12,NA,NA,NA,1.1496400950391588,0.8291259178691944,0.5557754301618036,-0.6351286256827706,-1.1096140917194501
J16BEPO-d,0.13981148399999999,604.3622070855747,95.68181818,1676.821982,22.2,5.15,0.514578346,0.588996764,1.472267389,13.15315068,53.95863276,51.6016,3.3007,15.4995017,-1.052688484,0.019566318,54.1485953,1056.368264,0.007721691,0.104753642,7739.815056,0.993569521,-29.46673668,0.470873786,NA,15,1.5,2.34,1,1.291796365816414,0.6681722206306956,0.38324887564912097,-0.3650819950192687,-0.9464921954002463
J16COA-d,0.47836434399999994,1017.6188594656223,233.6363636,2557.953634,20.5,4.185,0.367551119,0.549170087,1.813207547,28.79083333,40.49321254,44.8457,2.2593,19.94190516,-2.807820244,0.012373943,48.18326576,852.1737545,0.006568738,0.100547886,9193.358563,0.900745357,-31.28800903,0.544578313,NA,10,4,1.77,1.02,1.307547950941502,0.7786620497103734,0.45410712072996223,-0.39614339557720485,0.1091223817465041
J16COA-e,0.3615317719999999,1818.7579606135464,172.2727273,4654.542907,26.8,5.425,0.511966092,0.618658537,0.246493838,13.45631579,28.12218876,47.7668,3.2793,19.16276724,-3.549449615,0.01600442,48.10767143,663.1468875,0.004457875,0.122677039,7524.070824,0.702045903,-30.071315,0.621872478,NA,10,4,1.77,1.02,1.1849708123445697,0.8424266092757624,0.4945889344448949,-0.3283616181955923,-0.7605736706616616
J16FAG-c,0.40025857800000003,2021.9651232340846,184.7058824,3138.356096,6.529411765,4.11,0.656161975,0.757360406,1.460777126,31.72741935,23.84220426,50.1072,3.0015,11.08918908,-3.238114252,0.023664031,36.17351695,685.9585233,0.012594954,0.106746998,5510.432816,0.96577783,-32.29928444,0.559120073,NA,25,4.75,1.5,1.5,1.1749422171782788,0.8123987705285701,0.3486154843039955,-0.7993929080119307,-0.05509081054802995
J16FRA-b,0.45514922999999996,7671.930821439939,166,8634.801977,37,8.195,0.516941615,0.671802688,0.660774255,213.665,40.29672618,47.8588,1.8764,10.89895036,-4.277450333,0.023908242,606.1273064,375.2206885,0.475723465,0.250583513,12740.16345,0.031527754,-28.37230957,NA,NA,30,2.46,2.38,2.59,1.3112562278541886,0.8565007537330027,0.4216544460207074,-0.7374811020560849,0.011886827362083909
J16OSV-b,1.06425445,17024.625169980838,160.625,12461.98001,10.15384615,3.86,0.529703448,0.761819,1.155222638,24.87837838,26.39869636,47.6196,3.1379,11.56231006,-2.078534966,0.030181284,118.8880745,2252.261743,0.007534742,0.12916877,11162.46412,0.964829729,-32.15927971,0.518328148,NA,12,4.58,3.25,1.07,1.2127238557634994,0.8630937002108535,0.27643625630433616,-0.7179122575964592,0.9221445810682952
J16POG-a,1.149716882,7374.87934989333,152.2727273,6007.109892,25,6.06,0.449790566,0.422436195,0.960541097,31.6704,60.3086794,47.2253,4.1779,22.51503195,8.583510723,0.02101779,96.41277071,1763.44829,0.00689606,0.149690855,10195.49752,0.931533066,-29.94122589,0.398062172,NA,20,1.21,2.5,2,1.1617324427758557,0.7875278203544197,0.20883699226923283,0.0331226580038779,0.5795043271352013
J16PRS-b,0.13662012799999984,783.4262175350027,154,1049.343047,8.789473684,5.43,0.541998925,0.698035714,0.410452518,12.11682927,31.0191429,47.9318,3.0361,12.36634045,-3.409623518,0.027432913,32.80624226,621.0261678,0.005630209,0.120012947,5044.555751,0.964103196,-29.92446754,0.550955414,NA,22,2.46,3.02,1.06,1.2534467789832793,0.7425382597782778,0.33707383537680013,-0.4276992049893889,-0.7992684791560495
J16QUR-c,0.7307711299999999,4064.149744319677,176.9565217,5941.240141,14.42857143,6.54,0.599698984,0.700856031,0.911625124,52.2305,43.03041326,49.5888,2.8839,12.75300418,-3.742469444,0.031919714,365.8017129,1900.48488,0.040660808,0.12517881,43748.95719,0.264599363,-31.46484993,0.610902256,NA,25,2.75,2.88,1.12,1.3767306583052192,1.2380280339090097,0.679608624059662,-0.9861689052209379,1.1666990882676902
J16TIA-a,0.5083069020000004,5252.102340268615,125.9183673,2502.329523,9.9,5.785,0.327620821,0.370915556,0.663298002,38.26827586,21.75205897,46.8366,3.4312,21.3670743,-1.359657769,0.022426289,128.6809428,2171.443795,0.009221204,0.221526764,7730.11568,0.859418045,-32.68570602,0.297560976,NA,35,3.98,2.88,1.26,1.2333915988908868,0.775326676509498,0.25836097741344977,-0.39282285779786996,0.5697262092382599
J16TIA-b,1.155117946,2150.849370787077,159.4736842,1187.792904,32,6.475,0.28812148,0.393837571,1.189287467,114.1727273,29.66796719,44.8839,3.5655,25.80580129,-1.586069889,0.026670111,51.92301512,836.5645408,0.018260601,0.168387427,3625.157632,0.820558708,-31.19426765,NA,NA,35,3.98,2.88,1.26,1.2283957072088187,0.8345254243416321,0.34976825149048285,-0.8094790249597608,0.13084343915688093
J16ULA-c,0.12807601799999996,659.3130509490283,176.3636364,558.1423158,8.833333333,3.6,0.526525203,0.745955595,1.424242424,20.73692308,30.88137102,41.7865,3.3851,16.91193401,-3.396905575,0.043939801,340.9208693,302.2447202,0.123462893,0.249720989,20281.47928,0.045151818,-31.60210312,0.566885965,NA,35,3.14,2.92,2.46,1.0359559787774917,1.3502927727612186,0.4334734906929195,-1.4754153676559862,1.5433998642211233
J17ACR10,0.7314195819999995,8473.415941219573,197.1014493,9100.00799,21.33333333,5.16,0.518803689,0.659186992,1.419130435,35.89695652,54.44327362,51.7684,2.9123,13.21106008,-3.702818565,0.033525941,25.8756593,377.7666706,0.007019684,0.067728055,6967.912358,0.743536554,-30.53933449,NA,NA,25,3.44,1.84,3.08,0.2995069558191315,-0.05434146554291473,1.451290200442239,1.113163295677414,0.33859733709807754
J17ACR11,1.4654756480000004,10762.146110046808,103.4,2276.433367,7.727272727,5.545,0.527227954,0.556802444,1.143111723,29.78483871,28.3755537,49.2788,2.2059,15.14435088,-2.217365046,0.016888002,49.68368204,862.9270524,0.011639383,0.100645453,8494.084443,0.884566362,-29.62441109,0.542378674,43.7605,25,3.44,1.84,3.08,0.30734714197206103,0.165749589502707,0.8049884511384874,0.8891246084581015,0.6289257471915547
J17ACSA30,0.8569166859999996,26346.44752156062,182.6530612,19897.44813,9.375,4.95,0.540153289,0.803303887,0.855700741,36.60323529,32.32597569,48.0312,1.9905,16.23715279,-2.015269775,0.030041004,27.8415949,500.6034726,0.00992836,0.065678966,5615.495093,0.915735093,-31.49688957,NA,54.8548,35,4.76,2.88,3.37,0.24375153263643748,0.37143625244691736,0.8434332340326742,0.42492638698266305,-0.9536781383009938
J17BEA14,0.4818200960000002,4602.993162110435,160.3571429,2968.724349,31,3.48,0.540579703,0.667737478,1.622660099,23.50708333,38.02045483,48.2354,2.6523,12.18918557,-3.0586905,0.021073553,89.72960457,1745.054558,0.006067412,0.156305186,2149.928851,0.990474652,-31.67893333,0.627045075,64.90445,25,3.17,3,2,-2.6549439188859116,1.796519784922426,0.37452134643155177,2.2273164283561395,2.763775691798263
J17BEPO13,0.035851869999999994,76.60723561470559,174.4444444,3162.487714,17,4.235,0.456725987,0.443027414,1.582222222,17.5153125,63.99757355,51.2523,3.1171,18.05083285,2.29820713,0.014198678,75.56442409,1454.519366,0.00365173,0.140112525,6277.444354,0.980329883,-28.83520973,0.413978495,38.59233333,15,1.5,2.34,1,0.6298726654495743,-0.43683163466650715,-0.8351414192665906,0.4500164148484629,0.4310987196435888
J17BEPO14,0.051506922,239.95870126101494,124.2307692,452.2550522,18.91666667,4.575,0.550500374,0.59913615,0.975918885,9.668888889,52.1719145,51.6132,3.283,18.44948487,-3.885506325,0.016640429,19.87424561,344.3943658,0.002580828,0.057890232,5575.772459,0.882542229,-31.71050949,0.49149081,48.003575,15,1.5,2.34,1,0.39505139651485244,-0.037589048820156394,0.10569466241257956,0.44856148721984807,0.7762498119072887
J17CAC17,3.07295875,24015.08871978895,138.0952381,5427.358448,20.75,8.185,0.468895838,0.805111663,1.376540232,292.075,42.82290508,45.5871,2.8022,10.54999743,-2.057001371,0.042274181,465.1831254,452.380197,0.45552185,0.204906102,33384.61331,0.04952788,-29.4551358,0.381031614,62.752,25,2.07,4,2.5,0.6673763633961944,-0.04922949183923855,0.48501250457776146,0.9605444483550548,1.0756219379827676
J17FAG23,1.269671726,7579.542664801775,132.5714286,3158.502019,8.571428571,3.77,0.60369854,0.694197349,1.216328653,51.47615385,30.663937,49.4946,2.5181,8.167120657,-1.320993619,0.016384515,26.86529665,498.3666087,0.005659076,0.087614588,5877.511039,0.944772853,-31.65257568,NA,72.02693333,25,4.75,1.5,1.5,0.633833304783263,-0.43617650674676195,-0.1584857732081069,-0.9472751125581207,0.6021045782912621
J17POB7,2.304288344,5009.376896414111,181.5789474,1557.904718,100,4.935,0.437527279,0.41249531,3.102645085,82.94,88.4173298,49.3957,2.7549,17.77807031,1.975522704,0.024258564,45.45445339,816.8639109,0.006979686,0.106003808,5186.877531,0.915257676,-29.72731323,0.51440718,0,25,1.27,1.77,2.63,0.7639416692936452,-0.45344706297039383,-0.06211344231109493,0.7014928097068572,1.2776905021558782
J17POD7,2.87804099,8332.608196077172,157.6923077,2282.970316,100,4.99,0.427172442,0.461162325,2.592765825,55.64,84.9454284,46.4621,2.601,12.46766472,-1.355768933,0.019815829,221.9065659,3454.550137,0.009884396,0.23674265,13550.89957,0.79285078,-29.24860809,NA,0,30,1.7,1.57,3.03,0.3484644525984326,0.0034362115552134444,0.1399320388280873,0.6009366143219632,0.14229883422078823
J17POT14,0.8016280459999999,2641.363410734709,167.9166667,4130.053079,34,5.835,0.459615946,0.486528926,1.766740065,16.55414286,68.63193504,51.8212,2.9976,14.88474512,-2.020292177,0.026195473,56.84078569,1067.233215,0.008076787,0.124774488,6658.697372,0.956245426,-28.76329277,0.530654659,54.9505,25,1.21,1.77,1.77,0.3187693672977211,0.03414652218975963,0.39433825738826495,1.0559394975443224,0.5312055770367331
J17POT15,0.30534807999999997,914.2917402959774,194.7058824,2850.244284,11.625,5.035,0.449373035,0.431413613,0.896397737,10.62272727,59.73470261,48.7445,2.519,18.0882573,-2.826856146,0.018376199,37.26240811,697.1188044,0.00238632,0.108237606,6199.15348,0.952809305,-30.4128846,0.451565558,41.03324,25,1.21,1.77,1.77,0.30233410163340985,0.09699621460817826,0.30530523573955476,0.9246185477633113,0.8673255956717976
J17PRS13,0.12870551399999997,1462.9920494923836,66.26865672,724.8322479,10.5,4.015,0.543024111,0.646475096,1.67110741,18.6862069,35.14486068,47.1147,2.3105,17.84014685,-1.795784907,0.035627616,50.15094589,963.7924396,0.005712559,0.18410457,4513.046337,0.978756133,-29.5929882,0.415533088,56.979,22,2.46,3.02,1.06,0.44262692819354743,0.09909714905289518,0.5185902596386535,0.9394620232507714,1.1068304428502596
J17QUR25,0.27759368,1051.2094803086757,174.6666667,4010.304438,13.55,6.03,0.615478883,0.705585106,1.229427703,45.77714286,51.9207964,44.745,2.2664,10.9232699,-0.422219906,0.053401346,122.1285983,471.2393493,0.046323343,0.063018283,31800.69843,0.196514357,-30.48014534,NA,75.4216,25,2.75,2.88,1.12,0.7283046202716851,-0.04039021007762551,0.9204723096405967,1.4195099992906315,-2.2969441703971762
J17TIA23,0.36330186400000003,855.5037829677534,124.2857143,696.7590192,16.14285714,6.43,0.357704078,0.302154626,0.811750178,43.09315789,30.02064072,45.8642,3.157,20.65311213,0.059482093,0.036429285,65.26612185,1186.595141,0.012894594,0.133818112,5307.259933,0.925944312,-30.95980347,0.428717949,68.4212,35,3.98,2.88,1.26,0.4060161149110739,0.4193646755094283,0.7184498423506728,0.312241206958992,1.3000419546089186
J17ULA14,0.12575677600000007,1228.1505127402243,150.8333333,2820.362446,9.294117647,4.555,0.501836621,0.646419753,1.046849315,19.7672,32.85240196,45.5405,3.0034,18.88553522,1.319845345,0.049898005,97.28563476,248.3889285,0.061462314999999997,0.142076897,6604.169964,0.130033013,-30.6911248,0.46974847,74.6035,35,3.14,2.92,2.46,0.45220840144821817,0.4944354911516707,0.7912290174196513,-0.026648276427906653,0.9846226593864761
J17ULA15,0.22634213000000009,3092.5778843243124,130.2941176,3772.083428,8.5,5.025,0.539573744,0.721662338,1.091325811,18.06606061,33.4127277,42.7684,2.3746,20.32632386,-1.142333755,0.046466125,257.0043269,972.8360071,0.024899557,0.145727619,9628.050576,0.192783256,-30.71479118,0.672553796,71.94524,35,3.14,2.92,2.46,0.2734087177657972,0.42668583549076494,1.0762214592379553,0.739863796730184,-1.6644314287565045
J18BEPO15,0.19091422600000002,695.4179788757425,114.4736842,1624.471067,22.33333333,4.305,0.487172592,0.55293247,1.656759074,7.833650794,86.62262928,50.2095,2.9707,20.2414485,-2.534376917,0.016901424,85.23560825,1577.214676,0.00470319,0.182108673,7119.431634,0.942409933,-28.19811043,NA,44.26966667,15,1.5,2.34,1,1.4154004167544671,-0.7963945925851692,-1.3892035073066253,1.3456952235478241,2.021452692563919
J18POD8,5.597296265999999,20288.26875344047,106.3829787,1132.525405,45,5.145,0.489034991,0.425755568,2.965783664,20.97878049,101.4381547,44.6631,2.3883,14.9660505,-1.262010393,0.018683521,164.6063741,2765.150525,0.007699249,0.180832055,14880.28227,0.855543782,-28.98805031,NA,55.4734,30,1.7,1.57,3.03,1.237427348121774,-0.4631638040720957,-0.9108234234581385,1.8861966101859922,1.7639168793530515
J18POD9,1.395009964,2692.160351384566,220,1299.94218,100,4.375,0.485565999,0.508307692,2.659939888,29.415,109.3708264,46.7352,1.9107,13.28352151,2.092139616,0.016403419,172.3581841,2963.472685,0.005440301,0.187147156,12887.37985,0.875667293,-28.24588402,0.473866667,0,30,1.7,1.57,3.03,1.2005494572011963,-0.8799992352073068,-1.9898162945368192,2.4604699135343653,2.3784584727779525
J18POT17,4.016364751999999,19325.599427628025,134.6,4667.362432,100,4.455,0.461228299,0.457589074,2.055630328,25.193,101.0598182,50.71528769,2.2456,16.40493393,-1.839501524,0.017481063,163.5820325,2937.020312,0.002353618,0.220834075,9018.586047,0.914411038,-29.24295647,0.489290495,0,25,1.21,1.77,1.77,1.3889922891632152,-0.47713819834262416,-0.682380497671396,0.7717570340661151,1.4217537742722128
J19POB10,0.21338140800000005,990.012596278341,180,2181.674261,19.75,6.38,0.538998308,0.464137308,0.981676242,29.56222222,77.26327395,50.4218,2.1846,12.08234448,2.329220219,0.021476511,55.65740984,1027.78596,0.010124207,0.121760577,6828.094684,0.940480509,-31.4622509,NA,67.262075,25,1.27,1.77,2.63,-0.045067680461410534,0.08899936795202085,0.5790752791662803,2.0854839123807016,1.6490665591261768
J19POB9,0.7646813719999997,5820.4108973218,138.75,2581.429965,26.5,6.32,0.567410335,0.423067128,0.997979502,49.59583333,83.18911199,49.0281,2.4739,14.42093506,-0.145658413,0.032297494,40.7233107,694.5706554,0.008318608,0.128553986,5094.547356,0.868647278,-30.48278511,NA,51.165,25,1.27,1.77,2.63,0.010605253075793521,0.06790423466531764,0.6083350145623191,2.449024346882879,1.1167726760171268
J19POT19,2.50867652,12193.308664918828,173.6111111,9483.340538,14,4.47,0.504496874,0.467960817,1.675418994,13.97976744,80.84773676,50.4391,3.3187,19.02353801,2.833584871,0.02475873,70.81395778,1250.369564,0.006294894,0.162468892,6995.427916,0.899269028,-28.72410286,NA,67.070575,25,1.21,1.77,1.77,-0.5384163014539655,-0.4969564053026095,0.21623969617245084,2.763175121800291,1.435544942199305
J1ACR17,4.474906129999999,27362.80422394602,127.826087,3836.254423,12.55555556,6.365,0.503800373,0.600302775,2.037299062,30.97844444,82.13596551,49.68676197,2.2202,9.915348176,-3.370062733,0.015050701,31.36802279,529.046519,0.017124592,0.069572215,7714.142427,0.858967686,-29.97238953,0.65204236,43.8495,25,3.44,1.84,3.08,0.9322024593957264,-0.02176389520936054,-0.3435938355805962,1.0477915329006806,0.5371698936288197
J1ACSA2,1.1888568240000001,6130.68827178425,154.4660302,4744.596771,15.8,5.26,0.479114801,0.815802469,2.379473766,65.719,52.75491106,47.4571,2.1343,10.95241808,-4.302149353,0.022099958,55.12758753,740.3998033,0.014789978,0.091005503,9150.461016,0.684017822,-30.24867424,0.591411565,NA,35,4.76,2.88,3.37,0.8538967347382322,0.30645434790872383,0.1910843616148465,0.39690817361334246,-0.20849433641830417
J1AMSP19,0.4496426479999999,4211.8010147188825,182.8,9141.636076,12.58333333,4.595,0.642088554,0.802112379,0.888299049,12.2944,54.30114524,49.1157,2.6857,17.29027035,-2.549995289,0.020135374,48.87553934,931.1579034,0.004358559,0.147447247,5961.696008,0.970290727,-30.26641281,NA,68.34426,12,NA,NA,NA,0.7357282870585673,-0.16847453602926854,-0.1923358793197315,1.643723635437358,-5.637427193064556
J1AMSP20,0.31184815200000005,1344.2660362983515,125.2631579,1912.374508,11.125,4.715,0.62021664,0.837387264,0.975211114,12.6,79.52380952,48.2173,2.4126,10.72142194,-2.04311244,0.01582692,87.19701086,1569.017,0.004217215,0.217542696,6622.476917,0.916423382,-31.2407621,0.846886551,63.79336,12,NA,NA,NA,0.9520458060139207,-0.5886939737997976,-1.196235217780702,0.8072193374059642,-0.023044067979348028
J1BEPA2,2.0477110240000003,11137.703663882565,145.6178246,4900.133576,13.66666667,4.52,0.52842439,0.510074074,1.488335925,13.0575,80.30718829,48.3916,2.0304,10.39469356,-5.625043468,0.020946026,124.1853623,2407.848976,0.00495564,0.188178435,3908.344741,0.987481448,-28.54852089,0.471508044,58.4398,25,1.54,2.02,1.25,1.0759173169825609,-0.26755586179209545,-0.03451973569505898,1.813655330394455,-3.84317085695791
J1BEPO1,0.191949594,770.1064618967372,135.0142746,2564.008235,31.4,4.45,0.409606233,0.503144937,2.16507177,18.1248,71.98975989,49.97481598,2.3998,15.78966381,-4.831233406,0.019001546,56.06954516,1054.668742,0.005220447,0.102962832,6909.398779,0.957985976,-29.35997421,0.460239445,40.004,15,1.5,2.34,1,1.123553969270045,-0.5277102849861127,-0.9908257627096007,0.8910038372161339,0.20010439674310732
J1CAC22,0.5100815500000001,2168.585213451591,187.4698493,5533.040965,14.4,8.37,0.430918306,0.741333333,2.54784678,464.5518182,50.42983756,47.67018742,2.7813,11.88809947,-2.553910637,0.022305858,158.5227034,1462.722827,0.084421155,0.099414872,11810.62239,0.469938124,-29.57202751,0.588084561,51.02435,25,2.07,4,2.5,0.692004289439901,0.15636728006799436,0.05077236455568536,0.7855933178301578,-0.7838686333229747
J1COA11,0.21658944799999996,948.5693637643211,138.8571429,1455.272286,15.18181818,5,0.540470908,0.556699947,0.901122291,20.58982456,34.95168794,44.2194,1.9331,8.184482333,-3.225479898,0.023079763,49.53382112,879.223257,0.010013636,0.1344064,6630.802904,0.903997951,-30.20851883,NA,68.4545,10,4,1.77,1.02,-0.5459667385369692,0.8249890675379303,-0.5557808381914499,1.1910010222808805,0.18895744629813283
J1COA12,0.907670796,4132.525161525845,127.755102,1484.63961,13.75,4.66,0.566175702,0.612807339,0.564164164,13.91617647,47.0886611,45.2346,1.491,8.535640459,-5.522007809,0.015776621,83.86058155,1514.469355,0.003667741,0.156078794,9744.6645810000009,0.919756213,-29.18076714,0.587057011,65.835,10,4,1.77,1.02,0.8030934741368545,0.12598363857814524,-0.3164340840191886,0.7965793635897435,-0.42651638968591987
J1FAG2,0.2910129519999998,2759.152537431688,140.1332682,4070.326706,26.33333333,4.05,0.611308433,0.757031023,0.644061446,66.65625,27.77308955,47.6019,2.4092,13.5843369,-0.371811557,0.025500693,47.51315218,782.0403318,0.00531436,0.142547004,5767.271896,0.838272883,-30.84949646,0.563799169,NA,25,4.75,1.5,1.5,1.0317588758596588,0.2654056251034191,0.3016179633316696,-0.09719115757963749,-0.8287379675175351
J1FRA1,0.7002537779999999,5438.498879485964,235.8302444,14725.17246,54,6.42,0.510002209,0.843987138,1.372064211,290.04125,32.94358992,46.1288,3.0083,19.05024048,-4.801571445,0.02448553,541.9415428,1661.039622,0.133988359,0.183497582,53001.65024,0.156098115,-30.89438232,0.493975904,NA,30,2.46,2.38,2.59,1.011020687052913,0.21398943415711127,0.1511816413683133,0.5888345279509986,0.19355124424469966
J1POB1,0.7007034360000001,3947.2095868226897,147.2096743,3916.993463,6.333333333,6.585,0.474523075,0.47427451,1.118732138,7.992241379,72.24679107,42.08958313,2.2703,11.59385484,-0.809410357,0.036673891,42.62713605,780.5453365,0.004776268,0.148999373,5066.502904,0.932571391,-29.41205055,0.52865119,50.773375,25,1.27,1.77,2.63,0.9427898386277164,-0.15270670490913474,-0.5096116265967834,0.9205785704559151,-0.26672790973400873
J1POB13,0.491032362,3485.733346447837,109.0410959,906.533297,20,5.9,0.549054272,0.592879177,1.156487895,30.05777778,112.0434718,49.2682,1.975,9.312823715,-1.477223692,0.022415287,52.62963762,983.0890366,0.006433082,0.149143528,4933.948588,0.951333047,-29.69578537,NA,76.181,25,1.27,1.77,2.63,1.1076519807854939,-0.46796403075505294,-0.9640067294215067,0.8702189028217149,0.05579022901297388
J1POB15,0.534925316,4424.309876317166,132.9411765,2590.984134,36,6.955,0.567582183,0.549487751,0.860292412,26.03875,103.8596323,48.9374,1.6944,10.97340155,-7.189826508,0.023454413,34.33496257,631.2750061,0.005605364,0.116326819,4222.471649,0.936379994,-29.54895844,0.636438582,71.16105,25,1.27,1.77,2.63,0.9830447303445888,-0.762059259202073,-1.496309667062701,-0.16907585936885372,-0.8537731157176711
J1POB16,1.571485326,6292.7715911056675,110.2702703,1948.878177,9,5.605,0.572809971,0.518757726,1.098883362,19.8364,91.89167389,49.3372,1.8882,8.264743721,-6.422099609,0.031315061,72.90520245,1345.355799,0.006857787,0.18522697,6789.872656,0.93982879,-30.34401001,0.632508834,66.95045,25,1.27,1.77,2.63,0.7666243528104731,-0.8645686176649203,-1.5567337060475002,0.03140292513581589,-0.3637016681509163
J1POB2,0.6583276600000001,2531.1713172442346,150.2359911,2529.418898,9.363636364,6.74,0.465683788,0.511783439,1.136440977,12.9384127,82.71174796,48.1824,1.9636,13.29468931,-5.532659874,0.031532264,63.733615,1152.374558,0.008357949,0.142503455,6395.892001,0.920863414,-30.32957275,0.511904762,45.46793333,25,1.27,1.77,2.63,0.7596506547581162,-0.2196782317500566,-0.7112638807125851,0.9935409765592036,-0.23989593034735687
J1POD1,1.0184450420000002,5633.993663477844,119.3716604,2462.60707,29,6.435,0.485838511,0.535862456,2.306324649,32.3448,95.39709629,46.6612,2.0945,12.88935929,-3.63655405,0.015461345,112.8107378,1933.742588,0.009704736,0.1429185,8042.349382,0.873008219,-28.6098362,0.550714998,53.36845,30,1.7,1.57,3.03,1.141315166976408,-0.43132048263446277,-0.7520079096072343,1.2749655951369554,0.18154929284469543
J1POD10,0.9372858039999997,3358.906353867167,100,555.6668794,37.33333333,6.035,0.534496934,0.555771345,1.586683556,20.88414634,109.2671533,47.1025,2.7626,13.36575502,-5.590715485,0.030308981,102.640606,1791.634528,0.006847692,0.150492455,7907.096342,0.888997063,-26.33987984,0.465506526,51.72813333,30,1.7,1.57,3.03,1.123989918316225,-1.5157823350450925,-2.5157202995617065,1.0902950239299465,1.0306664443472282
J1POD14,1.3573804380000003,5596.191044121541,70.6122449,739.186812,100,4.32,0.540072264,0.533304473,0.896013865,19.89454545,96.09760556,46.17,1.9748000000000001,15.68658836,-5.899693413,0.02425412,42.8381573,788.7952854,0.001800862,0.11596443,5162.650056,0.937785762,-27.68843018,0.38041958,0,30,1.7,1.57,3.03,0.8634821888190015,-0.6038781243451462,-1.2684515230698528,1.2231902410259214,0.31594537077190854
J1POD2,0.8193420119999999,2936.1221193331457,126.9260483,1731.008973,19.25,5.64,0.505801504,0.520962963,1.049027276,13.87757576,92.56266923,46.3526,2.1924,12.60556905,-5.561839581,0.020901199,184.2165332,3074.943533,0.005892456,0.205338579,11167.81328,0.8501169,-29.46727669,0.487831858,58.343,30,1.7,1.57,3.03,1.1697322700577737,-0.5276550184936721,-0.9688855007562055,1.493908117959022,0.334067421620083
J1POG11,1.324513016,9411.986283500773,143.255814,5966.479341,13.83333333,6.98,0.531607619,0.509751693,1.235947204,28.1125,89.65095598,48.4728,2.1862,10.06310977,-5.17349678,0.01930101,92.14161905,1540.75309,0.014680419,0.13688494,11614.51083,0.851622875,-29.80174431,NA,67.8555,20,1.21,2.5,2,0.9719107515042857,-0.558266452318875,-1.216036625183408,1.4966308973286186,-1.431420364317118
